Views,Comments,Shares,Likes,Bookmark,Duration,Link to TikTok,Caption,Transcripts,Hashtags,Cover Image,Audio,Date Posted
"523,300",168,"1,847","8,721","7,069",55,https://www.tiktok.com/@mattfarmerai/video/7273841530144771334,My Marky - Generate Social Media Posts with AI ?? #aitools #ai  #aiforbusiness #businessai #artificialintelligence #businesstips #businesshacks ,"AI tool is going to forever change the sales industry.
A complete sales co pilot.
It's called Play Call.
This AI tool will guide
you through an entire sales call.
It listens to everything you and the customer say,
helping you follow a script
and provide help when you get stuck.
It checks off the script as you go through it.
Even if it's not word for word, it knows.
Let's say they have an objection. Bam!
Objection handling pops up.
You can set guardrails on it as well.
Is your sales team making promises they shouldn't?
It'll stop them and guide them back.
That's not all.
At the end of the call,
it gives you a summary,
pointers, and tons of AI insights.
On top of all of this,
you can manage an entire team of salespeople
and see performance transcripts.
Use AI to rate each sales rep.
It's fucking amazing.
If you want it,
sign up here.
I talked to the company
and they're hooking you up with a free gift.","aitools, ai, aiforbusiness, businessai, artificialintelligence, businesstips, businesshacks",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5c0defc9b4bb4af585fb9b0dceda3d8c_1693573217?lk3s=81f88b70&x-expires=1724050800&x-signature=Hxdp%2BBaUIS18D%2BoTLGDpx2su5Zo%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oYrBQSDn5lbCrOCa4JexoAuYGeeyXTE4dbChcg/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Z2Q4PDRnOjY1NTc5OzdnZkBpajN1ZDo6ZnB4bTMzNzU8M0AzMDItNTVgXzYxLmEyNTFfYSNfX3E2cjRvLWxgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884101&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=f033e172b5b10f6c24645e64d372ed63&tk=0,9/1/2023
"38,200",72,598,"2,045","1,793",48,https://www.tiktok.com/@mattfarmerai/video/7273551987789057286,This AI Tool is the Future of Sales ???? #aitools #ai #sales #salescall #salesai #businessai #artificialintelligence ,"AI News Google launches watermarks
for AI generated images.
Google Deep Mind introduces Synth ID
and AI image detection to fight defects
adding watermarks to images.
This technology embeds a digital watermark
directly into the pixels of an image,
undetectable to the human eye
but detectable for identification.
They said it could resist
common methods of removing the watermark
by cropping or applying filters.
You will also be able to upload the images
to see if they're made by image gen.
As deep make
edited images and videos become increasingly realistic,
tech companies are scrambling to find
a reliable way to identify and flag manipulated content.
We recently saw an image of the Pentagon go viral
which caused a sell off in the stock market.
On a side note,
turns out the Pope Balenciaga image was AI
and he hasn't upgraded his style.
You enjoyed the news?
Like and follow for more AI tools,
guides and news!","aitools, ai, sales, salescall, salesai, businessai, artificialintelligence",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/abd944b39fd44069852d2681bb85917a_1693505802?lk3s=81f88b70&x-expires=1724050800&x-signature=wG7EJJa8ozjTJkXRsSh4aDiqOR8%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUf58oCpgeTSfIUOc2XlhwbSJhvswPcD4vHgEC/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OGk6aGZmOjllZWc0aDM6NkBpamk8ZWQ6ZjRnbTMzNzU8M0BhXmAwXy81Ni0xXmMvYy4yYSNzXmRycjRvZmxgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884094&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=483dcebcacf054ccf7199a13fb9cfafb&tk=0,8/31/2023
"6,980",14,17,274,122,51,https://www.tiktok.com/@mattfarmerai/video/7273186951321177350,SynthID - Google Launches Watermarks for AI-Generated Images ??? #ai #ainews #googledeepmind #watermark #aiart #midjourney #aiartists #aitools #googlenews #synthid ,"New AI tools fathom,
an AI meeting assistant.
I spent over a month testing this tool.
Business tools are hard to cover
because they need a long
term testing to do a proper review.
Fathom uses AI to enhance meetings.
It works with Zoom,
Google Meet Microsoft Teams.
That automatically joins your meeting
and it's brilliant.
Provides a full transcript.
Since it has different mic sources for each person,
it's actually very accurate.
I have even used it to put all my meetings in Claude 2
and get recommendations on improving my pitch.
Generate an AI summary of the entire meeting.
You would share the meetings,
download the video.
Tons of features,
legal user license is completely free.
Trust me, I've tried to break it.
Go over the limits.
This plan is free.
I've tried the other meeting tools,
fireflies gone, chorus,
you name it.
This one has the best price and features.
Let me know if you want more AI business tools.
Like and follow for more AI tools,
guides and hacks.","ai, ainews, googledeepmind, watermark, aiart, midjourney, aiartists, aitools, googlenews, synthid",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/eb9d95a0e3c243b48b81f8ab259db36f_1693420838?lk3s=81f88b70&x-expires=1724050800&x-signature=GMMu3oZA%2BMARgPnKV3NNXrw5bXw%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oU2vTnahZlEaMMxIpAfyBjDzoCkmngjSt8dKxO/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NmhkM2ZnOTUzODhpMzZlZEBpM3Blc2g6ZjxybTMzNzU8M0BgLi5fNi9iX2ExY2MzX2FfYSMuMF9ncjRvbmtgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884097&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=6b38d4665d850fc3b5a698052a0804b8&tk=0,8/30/2023
"14,000",24,109,593,410,52,https://www.tiktok.com/@mattfarmerai/video/7272929464986668294,Fathom - FREE AI Meeting Assistant ???? #ai #aibusiness #aitools #biztok #productivitytool #artificialintelligence #business #businesstok #businesstips ,"AI News Open AI launches Chat
GBT enterprise
let me just sum up the differences between
enterprise and standard.
It includes a 32K context window
which is four times
larger than what you get from standard GBT.
This is really helpful for including more data inside
the large language model.
Prompts and outputs
enterprise grade security and privacy.
This model also does not train on users,
business data
or conversations.
It removes all usage caps
and increases speed up to two times faster.
Advanced data analysis capability
through code interpreter.
It could also summarize meeting minutes,
assign tasks automatically after meetings,
perform sentiment analysis,
generate visual data visualizations,
assist with coding tasks.
According to Open AI,
80% of Fortune 500 companies have adopted Chad.
GBT Enterprise also said another tier
called chat G BT Business is coming out in the future.
If you enjoy the video,
like and follow for more AI tools,
guides and news.
And if you work for open AI, hook me up.","ai, aibusiness, aitools, biztok, productivitytool, artificialintelligence, business, businesstok, businesstips",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/eab4ad51f4c64bf0ba391bbcbc8f714e_1693360875?lk3s=81f88b70&x-expires=1724050800&x-signature=FEHmETlHE0gHHn05TcvPP5QHzwk%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ogIuMMBZJop7CCnkkeDubKDeoLZUbD7QJ1quBA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Njw3NDY4aGc4Njk1ODM2O0BpM2Q6OmY6ZnBkbTMzNzU8M0A2MC5fLWE0NS8xXl82Yi80YSNoXmltcjRvMmtgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884098&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=d0bf55f57470f99e3563868ea6f4e340&tk=0,8/29/2023
"8,106",25,31,378,113,58,https://www.tiktok.com/@mattfarmerai/video/7272598602596371718,OpenAI Announces ChatGPT Enterprise ??  #openai #chatgpt #chatgptenterprise #ai #ainews  #artificialintelligence #gpt #gpt4 ,"AI News Tesla full self driving version 12.
Elon has streamed full self driving
version 12 live on Twitter,
which has over 11 million views.
But here's the amazing part.
Tesla is now using a full AI solution
and teaching the cars.
Garner the days of a hybrid with AI and code
telling the cars to stop for stoplights.
It is now purely an AI system
and from what we saw
it is significantly better
and processes the information faster.
Now Tesla's new AI learns purely from videos.
Yep, the car watches and learns,
basically giving it vision.
Their source
from real Tesla cars out on the road.
Just as cameras and AI.
Elon believes it's the superior choice.
Other companies are banking on bulking
expensive lidar technology
just said to be ineffective.
This tech isn't just for cars either.
Imagine teaching robots tasks
by merely showing them videos.
That's Tesla vision.
That's my AI news for today.
Make sure you like and follow
to stay up to date with all things AI.","openai, chatgpt, chatgptenterprise, ai, ainews, artificialintelligence, gpt, gpt4",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/01641e47b40c4872878721258496904a_1693283827?lk3s=81f88b70&x-expires=1724050800&x-signature=zRkiIt4RNaVb0dWXibl5WTHar%2Bo%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ooEBNXkwaqRnlBj6QvJfXbD18UCJf574MMGqOg/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Nzs0ZmZnZTQ1aGQ6ZGdmOUBpajc2ZGg6ZnVxbTMzNzU8M0AvMjAxXmBjNTIxYmEyMV8vYSM2MGkycjRvX2pgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884104&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=7d979fccd0638863cb3f1b0ead78cda8&tk=0,8/28/2023
"13,600",38,19,377,51,55,https://www.tiktok.com/@mattfarmerai/video/7272255423980358917,Elon Musk Streams Tesla AI FSD V12 ???? #ai #ainews #tesla #elon #elonmusk #fsd12 #x #artificialintelligence #fullselfdriving #tesla ,"AI News stable video
A new research project,
stable video,
explores generative AI to edit existing videos
frame by frame
rather than generating videos from scratch,
potentially increasing their realism and consistency.
The system uses diffusion models
such as stable diffusion process.
Keyframes based on text prompts
then transfer information to other keyframes
using an interframe propagation technique,
maintaining visual continuity.
Although the project demonstrates promising results,
researchers acknowledge its limitations
such as performance,
dependency on the underlying diffusion model,
and inconsistency in deal with complex
deforming objects.
But with diffusion models getting better
like STXL 1.0,
frame by frame generation may make more more sense
and produce a really high quality.
You can use a model free at hugging face.
Right now it's exceeding the memory limit.
Or just install it yourself from Get Hub.
You enjoyed the news?
Like and follow for more AI tools,
guides and hacks!","ai, ainews, tesla, elon, elonmusk, fsd12, x, artificialintelligence, fullselfdriving, tesla",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7f4370f8de004fa1b1c19476c21abcf3_1693203937?lk3s=81f88b70&x-expires=1724050800&x-signature=QeQRaG4ZMzx3QItLurhsgf6ypaY%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o8JeBwAoEPH4IgbcJeeC2488vCSSGhyhTH2iUt/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NmRnN2hlNzY8O2RoNmhkZ0BpajNrNjo6ZnI2bTMzNzU8M0A2MDFeLS41XjExYWJiXjBeYSMtL2ZmcjRvb2pgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884102&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=1b7dcec8779ed36fe0d3f9079b12bf3b&tk=0,8/27/2023
"12,600",14,57,499,302,56,https://www.tiktok.com/@mattfarmerai/video/7272186623708630278,StableVideo New Generative AI Video Model ???? #ainews #ai #stablediffusion #aivideo #stablevideo #aiart #aiartist #midjourney #aitools #artificialintelligence ,"Artists across the globe
are using AI to push boundaries,
creating amazing short films
generated completely with AI.
He collab showed me an AI film
created using their free AI video generator.
You have to see this.
This one is from Visible Maker.
Majestic whales in waters deep and wide,
where muses glide and the sky does hide in shadows deep.
Where legends sleep,
enchantments rise,
their secrets keep.
In this watery world mysteries increase,
echoing whispers of timeless peace.
Tools that used to make the video mid journey
peak collabs chat,
EBT music and sound effects from art list dot I o.
You want more content like this
let me know in the comments
and if you're new, like and follow for more AI tools,
guides and hacks.","ainews, ai, stablediffusion, aivideo, stablevideo, aiart, aiartist, midjourney, aitools, artificialintelligence",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d89c3591f04b40879469cc8a8c427173_1693187917?lk3s=81f88b70&x-expires=1724050800&x-signature=8mVzbdyYHzpM0bEsnbdYI4LsTbg%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ok55yukPTEfa5v54HTefsJBGQFMv2rfAxmhnO2/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thurw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=MzUzOTY5ZjtoaWQ4NGY0N0Bpamk5ZzY6Zmh5bTMzNzU8M0BeMTI0YF5eXi4xNS8yLTIzYSM0YmU1cjRvcmlgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884102&l=2024081707404549213DEC69C91F4EDD16&ply_type=3&policy=3&signature=982068965c81362e4d3d34eafc68907d&tk=0,8/27/2023
"20,600",24,106,700,459,59,https://www.tiktok.com/@mattfarmerai/video/7271780638515137797,AI Short Films are Insane ?? #aiart #aiartist #midjourney #pikalabs #aivideo #ai #aitools #shortfilm #aifilm #artificialintelligence #gpt4 ,"New AI tools
Code Llama Meta drops
another amazing
large language model that is state of the art
for code generation and explanation.
They could generate code from natural language prompts
and also explain and debug existing code.
It has support for the most popular
programming languages used today
like Python, C++,
Java, Java Script,
PHP, Bash and more.
They released three different models
No. 1 Codelama Foundation
with no specific coding language focus,
No. 2 Python version
specifically fine tuned for Python
and No. 3 Codelama Instruct
tuned for understanding natural language instructions.
Each model is available in three sizes 7 billion,
13 billion, and 34 billion parameters.
One big feature is it can handle up to 100,000
tokens of context code generation
even though it was trained on 16,000 tokens.
I'll be doing a video on how to install this bottle
locally and on a server.
If you enjoy the video,
like and follow for more AI tools
guides and hacks.","aiart, aiartist, midjourney, pikalabs, aivideo, ai, aitools, shortfilm, aifilm, artificialintelligence, gpt4",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4c4f99b58d724a3bac688871745956a2_1693093395?lk3s=81f88b70&x-expires=1724050800&x-signature=ycnBv5nbgWlsy3%2FV2XhZD6xfqrI%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ocgTQS8sklJGOG0qBcnCY46BJekQjBzUeoDRb2/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thrkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZDxmNjdoaDQ5Mzo0aTc6M0BpajY1bjM6ZjQ7bTMzNzU8M0BeXmEvY2NhXzYxMmNiNTRhYSMxZ2ljcjRncGlgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884110&l=20240817074049DAD0FE530D6396506C1D&ply_type=3&policy=3&signature=3d22887b62f11386c16d828253306cbd&tk=0,8/26/2023
"30,100",50,138,"1,097",693,57,https://www.tiktok.com/@mattfarmerai/video/7271419481098931461,Code Llama ?? New AI LLM Released by Meta ?? #ai #chatgpt #gpt4 #gpt #codellama #llama2 #llm #artificialintelligence #openai #aitools #coding #programming #ainews ,"New AI tools Idiogram
an X school team has turned AI research into a serious
mid journey competitor.
It has an important feature that mid journey
doesn't have as well.
Sign up here.
It is completely free
with unlimited generations
man and a spacesuit floating with a galaxy background.
Looks good. Here are some examples of other generations
that the community has done.
A very unique and different style.
The realism is also very good.
But here is the feature mid journey doesn't have.
It could do text.
It doesn't always render correct,
but it works.
Mid journey has not been able to pull this off yet,
so get to see a new generator
that's building this into technology day one.
This is still in beta,
so I've tried out for version 0.1.
This is unbelievably good and unique.
Google hasn't been able to turn text to X research into
consumer products.
It's good to see the team implementing
while Google stays far behind in the AI race.
You enjoyed the video?
Like and follow for more AI tools
guides and hacks!","ai, chatgpt, gpt4, gpt, codellama, llama2, llm, artificialintelligence, openai, aitools, coding, programming, ainews",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a8f4aaf3067d41e1bee225af93158d53_1693009296?lk3s=81f88b70&x-expires=1724050800&x-signature=k3IUgt2puqugha6fgnR%2Bgg3fgck%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oMoydOz7IgAhA3KsNKBoM1xfmKpENmZLYozEkR/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thrkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=O2RlZDQ0ZGg3Njs3OTg1NUBpM3N1dGQ6ZjVubTMzNzU8M0BfYDQzNmFeNTYxMTIvXzBfYSNnajFtcjQwX2hgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884108&l=20240817074049DAD0FE530D6396506C1D&ply_type=3&policy=3&signature=4506a0fabcfb8964fb8ffd786b70b9dc&tk=0,8/25/2023
"84,700",141,939,"4,755","4,434",59,https://www.tiktok.com/@mattfarmerai/video/7271116103974194438,Ideogram - New Text-To-Image MidJourney Competitor ????? #aitools #ai #aiart #ideogram #stablediffusions #aitools #midjourney #aiart #aiartcommunity #aiartwork #artificialintelligence ,"New AI tools LAVA,
large Language and Vision Assistant.
Want a glimpse of the future of AI?
Multi modal LLMs combine other data types
such as images,
video, audio along with text. Today
I have a multi modal image and text LLM you can use.
Presenting LAVA.
Let me show you why this is so special.
You can use the demo at this website.
Uploaded a picture of a dying plant. Yes,
AI can tell you why it's dying and what to do about it.
Turns out it's not receiving proper care.
The pot is too small and it needs water.
Now we can test a food picture.
It fully understands what's in the picture.
I even had it output the recipe,
ingredients and cooking instructions.
Multimodal Llms allow functions like
turning images into fully functional websites,
doing medical diagnosis.
The possibilities are endless.
If you enjoyed the video,
like and follow for more AI tools,
guides and hacks.","aitools, ai, aiart, ideogram, stablediffusions, aitools, midjourney, aiart, aiartcommunity, aiartwork, artificialintelligence",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2bd44f7d84304c5aa6302e1ae6870308_1692938650?lk3s=81f88b70&x-expires=1724050800&x-signature=powv4gJZLXd4cYkR8XxAfxD3R1U%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oUMQfag0bEQkjMnBcnTJu0C6YDCSeoJOQG9YfQ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7Thrkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aWk1ZjRmZjw2Ozo3MztlM0BpamdyODs6Zjo2bTMzNzU8M0BhNWFeLzMtNTExYF5eMTQyYSNiYmwxcjRvMGhgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884110&l=20240817074049DAD0FE530D6396506C1D&ply_type=3&policy=3&signature=4ee9b0c71d0c0da1b485ace4b33e8692&tk=0,8/24/2023
